# GTEx synthetic data; source: generate_synthetic_data.py
gene,tissue,median_TPM
GENE0752,Lung,4.165813616249036
GENE0752,Kidney,8.46169043541192
GENE0753,Brain,4.032553533895461
GENE0753,Heart,10.295868199791498
GENE0753,Liver,3.916901662566176
GENE0753,Lung,8.15821431082395
GENE0753,Kidney,1.9952696672953838
GENE0754,Brain,4.420668746525612
GENE0754,Heart,1.3765450006030229
GENE0754,Liver,2.2472425622094203
GENE0754,Lung,2.483200298125948
GENE0754,Kidney,21.03786790307045
GENE0755,Brain,1.9213893919526535
GENE0755,Heart,21.127966508102226
GENE0755,Liver,7.600768210582491
GENE0755,Lung,6.48508795192866
GENE0755,Kidney,2.500899279087076
GENE0756,Brain,8.595580281089381
GENE0756,Heart,20.28185080138927
GENE0756,Liver,9.807327560522596
GENE0756,Lung,6.160835692269454
GENE0756,Kidney,4.763528986186151
GENE0757,Brain,7.788349743595487
GENE0757,Heart,5.090287552653922
GENE0757,Liver,3.7969570583373047
GENE0757,Lung,8.99124818031883
GENE0757,Kidney,3.43783202631719
GENE0758,Brain,9.11527720598371
GENE0758,Heart,24.128080584318667
GENE0758,Liver,9.661598804362313
GENE0758,Lung,3.046919202632316
GENE0758,Kidney,3.8589168235656564
GENE0759,Brain,10.469638681400358
GENE0759,Heart,2.318834480008338
GENE0759,Liver,19.97875462395234
GENE0759,Lung,3.834101665136724
GENE0759,Kidney,5.007136704114266
GENE0760,Brain,6.28154414375622
GENE0760,Heart,60.688805628040214
GENE0760,Liver,4.178816458492223
GENE0760,Lung,2.835269579744664
GENE0760,Kidney,3.24473928822983
GENE0761,Brain,7.583512703541165
GENE0761,Heart,17.41101643078652
GENE0761,Liver,1.9861641911985408
GENE0761,Lung,3.3803161719213204
GENE0761,Kidney,3.7605474243282164
GENE0762,Brain,3.290845805684
GENE0762,Heart,14.892210724286237
GENE0762,Liver,9.102292392160308
GENE0762,Lung,13.91741644923782
GENE0762,Kidney,3.053247554467001
GENE0763,Brain,1.863703830345985
GENE0763,Heart,4.302117258547271
GENE0763,Liver,2.4643821302765643
GENE0763,Lung,5.322998348381272
GENE0763,Kidney,10.462122927832473
GENE0764,Brain,0.7793718943755822
GENE0764,Heart,8.091111829741521
GENE0764,Liver,24.865030288843876
GENE0764,Lung,1.680680247911892
GENE0764,Kidney,5.796168864945293
GENE0765,Brain,1.7466841864104057
GENE0765,Heart,2.229252933490663
GENE0765,Liver,4.910347069983465
GENE0765,Lung,19.29145870760135
GENE0765,Kidney,16.235360230684332
GENE0766,Brain,4.908939160131337
GENE0766,Heart,10.190397382832167
GENE0766,Liver,0.4904350916443004
GENE0766,Lung,3.38121026169348
GENE0766,Kidney,3.6666273013996964
GENE0767,Brain,7.091439424131603
GENE0767,Heart,2.3941330702064034
GENE0767,Liver,2.207596093223083
GENE0767,Lung,2.141807014929181
GENE0767,Kidney,7.068180180636581
GENE0768,Brain,6.048513393292897
GENE0768,Heart,3.3429382855589354
GENE0768,Liver,9.481982348612828
GENE0768,Lung,4.003721675802758
GENE0768,Kidney,2.712973132955097
GENE0769,Brain,2.5719000426698826
GENE0769,Heart,0.8392351756704693
GENE0769,Liver,5.111029172592299
GENE0769,Lung,7.81164583160324
GENE0769,Kidney,6.676047195404064
GENE0770,Brain,37.673794918354666
GENE0770,Heart,3.382271904356248
GENE0770,Liver,1.5970812351294748
GENE0770,Lung,18.730653881353035
GENE0770,Kidney,15.685851774241542
GENE0771,Brain,2.3931533653589656
GENE0771,Heart,4.27515698903462
GENE0771,Liver,3.0286194183296398
GENE0771,Lung,6.909596259732769
GENE0771,Kidney,3.4229472871686006
GENE0772,Brain,8.2982329781842
GENE0772,Heart,9.842251030353431
GENE0772,Liver,21.89858367851038
GENE0772,Lung,3.2222932737678334
GENE0772,Kidney,8.328338329831722
GENE0773,Brain,10.319978291173037
GENE0773,Heart,5.439864939520374
GENE0773,Liver,16.419070784002134
GENE0773,Lung,6.3867603985947055
GENE0773,Kidney,5.026501033161317
GENE0774,Brain,24.57598367631987
GENE0774,Heart,2.4210458099178305
GENE0774,Liver,11.655772961754828
GENE0774,Lung,2.490412228169307
GENE0774,Kidney,7.233823697517997
GENE0775,Brain,8.616271463712598
GENE0775,Heart,9.633003084831493
GENE0775,Liver,14.329054126611634
GENE0775,Lung,2.6330643331826376
GENE0775,Kidney,1.6540305704192824
GENE0776,Brain,5.312442682032639
GENE0776,Heart,5.815544822960321
GENE0776,Liver,4.208033449942878
GENE0776,Lung,32.98360268813505
GENE0776,Kidney,4.967906195943208
GENE0777,Brain,1.6121372525588176
GENE0777,Heart,2.5329188842294315
GENE0777,Liver,6.548982490452666
GENE0777,Lung,4.1679335892062905
GENE0777,Kidney,11.593795825061145
GENE0778,Brain,9.151084855907405
GENE0778,Heart,9.372764904873709
GENE0778,Liver,8.942561747152066
GENE0778,Lung,8.637824422586322
GENE0778,Kidney,4.082081885225168
GENE0779,Brain,15.678392315561634
GENE0779,Heart,11.069259425124132
GENE0779,Liver,2.5684433679382117
GENE0779,Lung,6.4138213449487305
GENE0779,Kidney,10.324474240544708
GENE0780,Brain,14.311752750856346
GENE0780,Heart,6.576216526107242
GENE0780,Liver,8.962239118722472
GENE0780,Lung,0.9438161305762076
GENE0780,Kidney,3.668367040837696
GENE0781,Brain,4.514253877212676
GENE0781,Heart,1.9877431432907005
GENE0781,Liver,4.476572225705096
GENE0781,Lung,3.63883005025955
GENE0781,Kidney,1.771853622294981
GENE0782,Brain,7.039204285260598
GENE0782,Heart,2.6432872825595832
GENE0782,Liver,3.2819334043340085
GENE0782,Lung,9.737243700050579
GENE0782,Kidney,2.6742348736448682
GENE0783,Brain,13.743008553873826
GENE0783,Heart,6.534774609744554
GENE0783,Liver,2.303174403667473
GENE0783,Lung,1.402774895236947
GENE0783,Kidney,4.782980152297263
GENE0784,Brain,2.495079340814665
GENE0784,Heart,1.7429495681596934
GENE0784,Liver,1.6208936193180374
GENE0784,Lung,2.959999215663291
GENE0784,Kidney,3.062912049802175
GENE0785,Brain,5.100060817404768
GENE0785,Heart,1.6474154136359118
GENE0785,Liver,2.935071391855642
GENE0785,Lung,2.723158764080547
GENE0785,Kidney,2.4512646711381625
GENE0786,Brain,12.699033164335441
GENE0786,Heart,5.569167459052325
GENE0786,Liver,24.961453011805443
GENE0786,Lung,8.443209263281426
GENE0786,Kidney,6.030085143475279
GENE0787,Brain,12.240344365509108
GENE0787,Heart,11.44057309929067
GENE0787,Liver,1.2261653740426468
GENE0787,Lung,2.3556492206457103
GENE0787,Kidney,3.7411794505026053
GENE0788,Brain,5.631424203388154
GENE0788,Heart,5.613006571169691
GENE0788,Liver,1.3038021076016482
GENE0788,Lung,6.061860662950382
GENE0788,Kidney,6.410965397515971
GENE0789,Brain,2.182777965639747
GENE0789,Heart,1.7599831381476998
GENE0789,Liver,7.072883978652654
GENE0789,Lung,3.1450717905094865
GENE0789,Kidney,8.845385561955716
GENE0790,Brain,10.074683995051394
GENE0790,Heart,6.055343825411112
GENE0790,Liver,1.4228870619088836
GENE0790,Lung,2.197645343531979
GENE0790,Kidney,1.0368234743374443
GENE0791,Brain,2.9816913045258606
GENE0791,Heart,2.1992583337329994
GENE0791,Liver,15.655600004250912
GENE0791,Lung,7.5078376926147765
GENE0791,Kidney,3.6734238015505802
GENE0792,Brain,1.6884294415013255
GENE0792,Heart,19.001527145211192
GENE0792,Liver,2.222159876353654
GENE0792,Lung,0.8936900091645935
GENE0792,Kidney,2.4553780401338785
GENE0793,Brain,1.4153686939318857
GENE0793,Heart,8.613949675675986
GENE0793,Liver,1.9712852446819342
GENE0793,Lung,6.752009587219422
GENE0793,Kidney,14.944911434644203
GENE0794,Brain,2.146924466262102
GENE0794,Heart,4.078207816740859
GENE0794,Liver,20.639658810677464
GENE0794,Lung,3.6169339050922655
GENE0794,Kidney,3.649963434379369
GENE0795,Brain,3.4932094177702657
GENE0795,Heart,2.459496205492382
GENE0795,Liver,2.374921731659532
GENE0795,Lung,10.344302891180531
GENE0795,Kidney,12.086771260954057
GENE0796,Brain,2.178467733623736
GENE0796,Heart,22.31692425931317
GENE0796,Liver,16.74754867750556
GENE0796,Lung,3.5002901679399807
GENE0796,Kidney,1.1923730013193707
GENE0797,Brain,1.978892355369645
GENE0797,Heart,3.8108264076925944
GENE0797,Liver,3.69351840632196
GENE0797,Lung,17.721653129518238
GENE0797,Kidney,1.6121355764727945
GENE0798,Brain,4.0890835193191295
GENE0798,Heart,3.840902249488678
GENE0798,Liver,8.650399677614743
GENE0798,Lung,3.7168574827014957
GENE0798,Kidney,3.5814360455548817
GENE0799,Brain,4.414416537216308
GENE0799,Heart,3.095436006238583
GENE0799,Liver,6.9603966879551535
GENE0799,Lung,6.964589907704609
GENE0799,Kidney,2.2335238947976293
GENE0800,Brain,8.860674835670817
GENE0800,Heart,5.830532447850889
GENE0800,Liver,4.08168723957567
GENE0800,Lung,9.80197732166136
GENE0800,Kidney,12.532252678844095
GENE0801,Brain,2.4284325891684513
GENE0801,Heart,3.358978421067185
GENE0801,Liver,4.882545925099751
GENE0801,Lung,16.939072511821134
GENE0801,Kidney,6.169603890866764
GENE0802,Brain,5.413162189178852
GENE0802,Heart,22.27550116291084
GENE0802,Liver,3.705771829308524
GENE0802,Lung,9.804104356620831
GENE0802,Kidney,2.608903279246531
GENE0803,Brain,4.843598693304131
GENE0803,Heart,9.31857320152489
GENE0803,Liver,2.5265947065660814
GENE0803,Lung,2.6470065082294383
GENE0803,Kidney,4.034067887326928
GENE0804,Brain,14.875258105440217
GENE0804,Heart,1.196267935540035
GENE0804,Liver,2.786658012466883
GENE0804,Lung,9.905109106234429
GENE0804,Kidney,0.7738381755444355
GENE0805,Brain,20.355912853276436
GENE0805,Heart,5.110703815540275
GENE0805,Liver,22.284779545974352
GENE0805,Lung,2.099536838881397
GENE0805,Kidney,8.689516044683074
GENE0806,Brain,2.661921305587378
GENE0806,Heart,5.629045380291139
GENE0806,Liver,2.4797676500369894
GENE0806,Lung,2.6960319497202736
GENE0806,Kidney,1.134822629985353
GENE0807,Brain,0.4640715332883809
GENE0807,Heart,4.285466362305709
GENE0807,Liver,29.67899893569152
GENE0807,Lung,3.5457067107154328
GENE0807,Kidney,3.0367067005627137
GENE0808,Brain,6.6299311562771965
GENE0808,Heart,2.6220212645114342
GENE0808,Liver,2.969636836450299
GENE0808,Lung,1.632993597712026
GENE0808,Kidney,2.1320420352146594
GENE0809,Brain,10.613877631383037
GENE0809,Heart,2.2673088425315373
GENE0809,Liver,5.268838156648327
GENE0809,Lung,3.334714757458007
GENE0809,Kidney,2.2359230190116275
GENE0810,Brain,5.7456151922546566
GENE0810,Heart,8.682253149727488
GENE0810,Liver,1.6853914038721194
GENE0810,Lung,5.924527457187452
GENE0810,Kidney,8.406220139495412
GENE0811,Brain,3.507871580875247
GENE0811,Heart,4.204620958219438
GENE0811,Liver,4.499475638618971
GENE0811,Lung,5.274392878638159
GENE0811,Kidney,1.81782685901541
GENE0812,Brain,2.966315492349276
GENE0812,Heart,6.239099055103329
GENE0812,Liver,2.442563796097832
GENE0812,Lung,4.181911706187881
GENE0812,Kidney,4.228430275577991
GENE0813,Brain,2.402103706053594
GENE0813,Heart,4.985249604519815
GENE0813,Liver,12.757953662657284
GENE0813,Lung,2.3763467323650858
GENE0813,Kidney,2.738919786464841
GENE0814,Brain,3.9419830368726547
GENE0814,Heart,1.706130212018696
GENE0814,Liver,2.7690876460046656
GENE0814,Lung,1.3677933352207712
GENE0814,Kidney,1.0067588681299822
GENE0815,Brain,5.858638698599181
GENE0815,Heart,8.75796218342639
GENE0815,Liver,17.98380319099239
GENE0815,Lung,3.9401987975511985
GENE0815,Kidney,9.62585346020017
GENE0816,Brain,3.540325995325507
GENE0816,Heart,2.49008744880217
GENE0816,Liver,7.508768337139196
GENE0816,Lung,3.6654861314754377
GENE0816,Kidney,7.589284937964799
GENE0817,Brain,5.663258692892898
GENE0817,Heart,2.0529538816495663
GENE0817,Liver,1.8574530459879184
GENE0817,Lung,1.9565685225623972
GENE0817,Kidney,2.6444848612457115
GENE0818,Brain,9.262946877308206
GENE0818,Heart,4.0957991336347765
GENE0818,Liver,13.987089126170252
GENE0818,Lung,6.934308335710559
GENE0818,Kidney,3.887537160160448
GENE0819,Brain,2.259130050176039
GENE0819,Heart,0.9307042455652753
GENE0819,Liver,10.675459494208994
GENE0819,Lung,12.725177270994207
GENE0819,Kidney,3.7182472553462307
GENE0820,Brain,18.156398738316533
GENE0820,Heart,4.256204881549289
GENE0820,Liver,4.396758770098351
GENE0820,Lung,11.160422825990908
GENE0820,Kidney,4.5264968746800225
GENE0821,Brain,3.116096188547768
GENE0821,Heart,3.3637835081152034
GENE0821,Liver,1.1333628985103843
GENE0821,Lung,4.2102035225623835
GENE0821,Kidney,4.410607206973384
GENE0822,Brain,11.88261466225115
GENE0822,Heart,7.502280110786462
GENE0822,Liver,2.4680741316291868
GENE0822,Lung,8.54214917569883
GENE0822,Kidney,5.666296078362705
GENE0823,Brain,15.688065750876888
GENE0823,Heart,9.234035344993565
GENE0823,Liver,4.125057093165754
GENE0823,Lung,10.329326162722058
GENE0823,Kidney,3.325288352739302
GENE0824,Brain,2.0806519073480234
GENE0824,Heart,5.439476304527756
GENE0824,Liver,6.997012502281598
GENE0824,Lung,10.344129420790406
GENE0824,Kidney,4.378592873959468
GENE0825,Brain,4.694747040426504
GENE0825,Heart,8.005405008288223
GENE0825,Liver,4.229195460179264
GENE0825,Lung,16.25298910662368
GENE0825,Kidney,1.365206013505067
GENE0826,Brain,1.6274676918182387
GENE0826,Heart,3.594345894409742
GENE0826,Liver,10.874433089631635
GENE0826,Lung,4.16415024847511
GENE0826,Kidney,1.5161868422379337
GENE0827,Brain,8.341637686401219
GENE0827,Heart,1.8229656747506289
GENE0827,Liver,12.50922415741646
GENE0827,Lung,9.241486009993723
GENE0827,Kidney,14.943739393823531
GENE0828,Brain,12.221473457287447
GENE0828,Heart,10.764205366797002
GENE0828,Liver,7.944658581174068
GENE0828,Lung,3.4984319630298932
GENE0828,Kidney,4.133459636639988
GENE0829,Brain,4.532556230738544
GENE0829,Heart,5.250241917543784
GENE0829,Liver,2.9150856177074083
GENE0829,Lung,2.49809659922117
GENE0829,Kidney,13.956891960815387
GENE0830,Brain,1.7563462580467644
GENE0830,Heart,10.632440263148698
GENE0830,Liver,22.84803143851762
GENE0830,Lung,1.9869617154404449
GENE0830,Kidney,13.63532899906872
GENE0831,Brain,4.091015749073669
GENE0831,Heart,14.48188522092164
GENE0831,Liver,2.859795050524542
GENE0831,Lung,12.63619735945232
GENE0831,Kidney,2.586615451769095
GENE0832,Brain,1.573979732750051
GENE0832,Heart,18.464394019804654
GENE0832,Liver,2.3012903989418603
GENE0832,Lung,1.6215902874211352
GENE0832,Kidney,4.608916137429818
GENE0833,Brain,3.486905864333191
GENE0833,Heart,11.621607139465299
GENE0833,Liver,2.243331408259005
GENE0833,Lung,3.1623384995274852
GENE0833,Kidney,8.440247467948117
GENE0834,Brain,2.521038657899121
GENE0834,Heart,10.254395978846917
GENE0834,Liver,10.59318123647279
GENE0834,Lung,21.953057511640516
GENE0834,Kidney,24.06563664976373
GENE0835,Brain,2.513718620477628
GENE0835,Heart,2.5282425519790954
GENE0835,Liver,2.1584049439601194
GENE0835,Lung,4.4221113016783775
GENE0835,Kidney,4.05276080935926
GENE0836,Brain,3.768490587281661
GENE0836,Heart,1.7883043338619775
GENE0836,Liver,12.685284026759184
GENE0836,Lung,1.369106118119864
GENE0836,Kidney,2.9150764867951895
GENE0837,Brain,8.501795060249952
GENE0837,Heart,7.4026504078837965
GENE0837,Liver,3.7976902363996636
GENE0837,Lung,9.597182499910652
GENE0837,Kidney,3.441420108673815
GENE0838,Brain,21.88117651799137
GENE0838,Heart,10.367916140434303
GENE0838,Liver,2.46213797380742
GENE0838,Lung,8.90300344473874
GENE0838,Kidney,3.7615760605177364
GENE0839,Brain,6.099025827890485
GENE0839,Heart,11.927753991139618
GENE0839,Liver,2.315790495018816
GENE0839,Lung,13.79631429046562
GENE0839,Kidney,3.6208012769761546
GENE0840,Brain,10.754221863629253
GENE0840,Heart,6.386989418127709
GENE0840,Liver,2.883557972888944
GENE0840,Lung,1.511217299941207
GENE0840,Kidney,1.68312464244908
GENE0841,Brain,5.685002334708573
GENE0841,Heart,1.877945548767438
GENE0841,Liver,3.017283209840821
GENE0841,Lung,3.679890350919837
GENE0841,Kidney,2.683383126516299
GENE0842,Brain,3.134252044379689
GENE0842,Heart,7.28440736851557
GENE0842,Liver,10.970112939995115
GENE0842,Lung,6.51076369160549
GENE0842,Kidney,7.509699313575442
GENE0843,Brain,6.8722803569506095
GENE0843,Heart,3.155254848098316
GENE0843,Liver,5.198372360419264
GENE0843,Lung,1.159052978561524
GENE0843,Kidney,4.782035138162619
GENE0844,Brain,3.1832282463115003
GENE0844,Heart,12.06170547977219
GENE0844,Liver,1.0137259164353665
GENE0844,Lung,1.9040547336820648
GENE0844,Kidney,27.75469405831894
GENE0845,Brain,8.068418764047363
GENE0845,Heart,13.547999156735719
GENE0845,Liver,2.384632784495166
GENE0845,Lung,1.4006752268693272
GENE0845,Kidney,6.592594802307286
GENE0846,Brain,5.094691658272429
GENE0846,Heart,6.927110255845949
GENE0846,Liver,15.445652644136631
GENE0846,Lung,8.876834457881529
GENE0846,Kidney,1.2996195441478973
GENE0847,Brain,2.9797943261054347
GENE0847,Heart,0.7670444159146457
GENE0847,Liver,6.94211660811565
GENE0847,Lung,3.0888579722736185
GENE0847,Kidney,1.6215222015541677
GENE0848,Brain,5.97503851397925
GENE0848,Heart,1.850871826317134
GENE0848,Liver,10.040307842149717
GENE0848,Lung,7.954019224612536
GENE0848,Kidney,26.781539769354417
GENE0849,Brain,2.4542476357053804
GENE0849,Heart,9.617767383134225
GENE0849,Liver,3.1242910869873604
GENE0849,Lung,1.7107076967249155
GENE0849,Kidney,19.818072947069467
GENE0850,Brain,1.917214300289367
GENE0850,Heart,16.785547952248987
GENE0850,Liver,3.372576591494228
GENE0850,Lung,8.00138323221284
GENE0850,Kidney,3.184881618231693
GENE0851,Brain,2.4144435614484183
GENE0851,Heart,2.180910492338894
GENE0851,Liver,3.2095275226068654
GENE0851,Lung,5.456789128385074
GENE0851,Kidney,13.751527491119822
GENE0852,Brain,2.375187715207341
GENE0852,Heart,4.585001572193456
GENE0852,Liver,3.6128625015574753
GENE0852,Lung,4.189394227724994
GENE0852,Kidney,1.9769431256838221
GENE0853,Brain,1.4852423247547368
GENE0853,Heart,3.0799528066885182
GENE0853,Liver,4.367523754323006
GENE0853,Lung,30.69181239401363
GENE0853,Kidney,14.860664024576282
GENE0854,Brain,3.241391004758965
GENE0854,Heart,1.590535486996699
GENE0854,Liver,1.1414582239164341
GENE0854,Lung,9.531824805717582
GENE0854,Kidney,11.741003201263489
GENE0855,Brain,23.60420051034606
GENE0855,Heart,3.632439162399893
GENE0855,Liver,6.119774107038666
GENE0855,Lung,3.4070095103704525
GENE0855,Kidney,14.010759951250806
GENE0856,Brain,9.420314806990625
GENE0856,Heart,2.4118399484316813
GENE0856,Liver,5.130922043344574
GENE0856,Lung,2.0149721332292154
GENE0856,Kidney,4.8987249352550615
GENE0857,Brain,1.44426474947474
GENE0857,Heart,5.243672101405763
GENE0857,Liver,11.636272718817326
GENE0857,Lung,12.319667652046357
GENE0857,Kidney,1.6630910003501704
GENE0858,Brain,4.668624423167593
GENE0858,Heart,1.5400813398736868
GENE0858,Liver,10.734061475825483
GENE0858,Lung,6.207175145064026
GENE0858,Kidney,1.8078298899675531
GENE0859,Brain,2.1580953424601472
GENE0859,Heart,7.010479042168062
GENE0859,Liver,1.1514942129813088
GENE0859,Lung,4.7352560369364145
GENE0859,Kidney,5.9865290391196915
GENE0860,Brain,2.6432424983542346
GENE0860,Heart,3.6241121682646216
GENE0860,Liver,4.817787067784146
GENE0860,Lung,7.115407004696031
GENE0860,Kidney,1.6504047422476913
GENE0861,Brain,2.859215218076457
GENE0861,Heart,8.505685348037167
GENE0861,Liver,0.5549645377289322
GENE0861,Lung,9.819235804178131
GENE0861,Kidney,13.065391106601503
GENE0862,Brain,20.440564928253703
GENE0862,Heart,0.678553035976856
GENE0862,Liver,3.103981640882284
GENE0862,Lung,2.6698228515055673
GENE0862,Kidney,14.310787847239062
GENE0863,Brain,7.64372926234614
GENE0863,Heart,10.17073352742445
GENE0863,Liver,8.069388068153474
GENE0863,Lung,1.3242346106873322
GENE0863,Kidney,6.2716586689096365
GENE0864,Brain,0.7848513784159081
GENE0864,Heart,6.382240285571661
GENE0864,Liver,5.264470168224305
GENE0864,Lung,3.879360263075192
GENE0864,Kidney,5.4239313972442185
GENE0865,Brain,7.939977067419675
GENE0865,Heart,2.3981596218774968
GENE0865,Liver,5.9704866237889105
GENE0865,Lung,14.366769356072504
GENE0865,Kidney,6.150842329156957
GENE0866,Brain,5.390040322416605
GENE0866,Heart,4.429964614371122
GENE0866,Liver,1.5868248287938393
GENE0866,Lung,14.052766135590295
GENE0866,Kidney,3.222296920821225
GENE0867,Brain,4.628318765453361
GENE0867,Heart,3.5302428479526866
GENE0867,Liver,3.3720567237247594
GENE0867,Lung,2.795893063959886
GENE0867,Kidney,2.551254975201205
GENE0868,Brain,9.448526889161885
GENE0868,Heart,13.36490573207238
GENE0868,Liver,5.439544961643711
GENE0868,Lung,1.7786412481970242
GENE0868,Kidney,4.250579756160983
GENE0869,Brain,26.48142418178518
GENE0869,Heart,5.753951018905732
GENE0869,Liver,3.831648184402876
GENE0869,Lung,2.327260675280088
GENE0869,Kidney,6.849317452228775
GENE0870,Brain,3.7009216320824
GENE0870,Heart,12.51915770573133
GENE0870,Liver,10.690710240362334
GENE0870,Lung,6.761956973433484
GENE0870,Kidney,4.759860727225738
GENE0871,Brain,6.896364548947771
GENE0871,Heart,5.769111553202718
GENE0871,Liver,3.717268862817949
GENE0871,Lung,12.986168097678313
GENE0871,Kidney,4.161340374998937
GENE0872,Brain,2.9217797036731983
GENE0872,Heart,1.171013745923998
GENE0872,Liver,3.773898740309662
GENE0872,Lung,1.313952275035915
GENE0872,Kidney,8.249698498032727
GENE0873,Brain,2.3516942854792435
GENE0873,Heart,2.1550409210615027
GENE0873,Liver,0.7323392487433401
GENE0873,Lung,5.5896039135199915
GENE0873,Kidney,3.517204523343783
GENE0874,Brain,7.8457033499314255
GENE0874,Heart,2.133140788197691
GENE0874,Liver,10.158443049026465
GENE0874,Lung,8.091910331064895
GENE0874,Kidney,16.637609123247934
GENE0875,Brain,3.1145724434467126
GENE0875,Heart,11.060349316904508
GENE0875,Liver,2.33315724578381
GENE0875,Lung,4.876344883108085
GENE0875,Kidney,3.7110271178266543
GENE0876,Brain,13.62284198577181
GENE0876,Heart,6.356145590756993
GENE0876,Liver,21.506181299842687
GENE0876,Lung,6.172538042911105
GENE0876,Kidney,5.1742681177597385
GENE0877,Brain,4.2542555403369455
GENE0877,Heart,5.584547008047914
GENE0877,Liver,2.5276776560723913
GENE0877,Lung,1.911616911608674
GENE0877,Kidney,2.9324005415336343
GENE0878,Brain,3.365574152182914
GENE0878,Heart,2.981994222025606
GENE0878,Liver,25.8015576944133
GENE0878,Lung,3.8975659708269466
GENE0878,Kidney,3.5537100848310876
GENE0879,Brain,12.319484896406871
GENE0879,Heart,9.261554344520619
GENE0879,Liver,2.514581468601324
GENE0879,Lung,8.924715978671655
GENE0879,Kidney,10.138424021936007
GENE0880,Brain,2.3166265075814554
GENE0880,Heart,4.035932278084994
GENE0880,Liver,7.973172721000971
GENE0880,Lung,9.299986096086602
GENE0880,Kidney,2.4872405818842442
GENE0881,Brain,11.753817363899895
GENE0881,Heart,6.982509645384501
GENE0881,Liver,2.1690619032688754
GENE0881,Lung,3.7153858972713936
GENE0881,Kidney,19.561376534419377
GENE0882,Brain,6.166616107793814
GENE0882,Heart,0.991706174400198
GENE0882,Liver,1.666587474752377
GENE0882,Lung,15.077046534912734
GENE0882,Kidney,4.3092100959384245
GENE0883,Brain,5.149706418180949
GENE0883,Heart,1.7679850889687285
GENE0883,Liver,15.411109183285724
GENE0883,Lung,4.100387786772979
GENE0883,Kidney,2.773016401409579
GENE0884,Brain,4.071424326215404
GENE0884,Heart,49.94798221374407
GENE0884,Liver,4.599982274926121
GENE0884,Lung,6.058354819112305
GENE0884,Kidney,1.427092413464559
GENE0885,Brain,2.713909422084214
GENE0885,Heart,1.0126560895273327
GENE0885,Liver,9.650865683759822
GENE0885,Lung,2.6036683965590295
GENE0885,Kidney,3.135264505987591
GENE0886,Brain,4.962105353020403
GENE0886,Heart,6.003181228123877
GENE0886,Liver,23.33627849232471
GENE0886,Lung,4.574083311088299
GENE0886,Kidney,10.449953824379774
GENE0887,Brain,2.535656929977839
GENE0887,Heart,2.0268061195549643
GENE0887,Liver,2.536045015652268
GENE0887,Lung,4.281856257925964
GENE0887,Kidney,5.516484105101762
GENE0888,Brain,10.444128507470511
GENE0888,Heart,9.373745529881765
GENE0888,Liver,2.8575886089146794
GENE0888,Lung,5.68285043058036
GENE0888,Kidney,10.64596317779941
GENE0889,Brain,1.5399352620106228
GENE0889,Heart,2.6145188534456825
GENE0889,Liver,1.6216860457088176
GENE0889,Lung,7.293849980029425
GENE0889,Kidney,4.400620479989493
GENE0890,Brain,2.2337633116916584
GENE0890,Heart,6.738926254700543
GENE0890,Liver,3.3704107400553434
GENE0890,Lung,9.870626069007505
GENE0890,Kidney,3.833223031698701
GENE0891,Brain,5.839398487887712
GENE0891,Heart,1.475544614295373
GENE0891,Liver,6.439894419389539
GENE0891,Lung,3.310549899821306
GENE0891,Kidney,1.1578705396792928
GENE0892,Brain,1.0524411270141538
GENE0892,Heart,2.056780180593162
GENE0892,Liver,8.38875662519942
GENE0892,Lung,0.8227979196891045
GENE0892,Kidney,11.481078356917584
GENE0893,Brain,3.8995274947283294
GENE0893,Heart,5.404442930641256
GENE0893,Liver,8.191546112258619
GENE0893,Lung,2.3801556179426746
GENE0893,Kidney,4.3807362343276095
GENE0894,Brain,3.989952202182827
GENE0894,Heart,2.797628310153061
GENE0894,Liver,8.887293569324859
GENE0894,Lung,4.943724387774253
GENE0894,Kidney,8.203647896615312
GENE0895,Brain,8.915402046855856
GENE0895,Heart,6.175996887854447
GENE0895,Liver,8.319924407000379
GENE0895,Lung,1.8238134917245592
GENE0895,Kidney,1.5726307569733697
GENE0896,Brain,14.329110472758128
GENE0896,Heart,3.3116734184478944
GENE0896,Liver,7.546871860248277
GENE0896,Lung,10.783909488874524
GENE0896,Kidney,6.014073015080098
GENE0897,Brain,8.551979264060883
GENE0897,Heart,1.6974146706577582
GENE0897,Liver,1.5662448296266385
GENE0897,Lung,1.7753203670291013
GENE0897,Kidney,2.7554041838735785
GENE0898,Brain,0.5577706949199095
GENE0898,Heart,3.245457506383703
GENE0898,Liver,1.0186061114584477
GENE0898,Lung,9.94704158005051
GENE0898,Kidney,6.334452564354335
GENE0899,Brain,6.612164615712871
GENE0899,Heart,0.9515795935023215
GENE0899,Liver,3.2744901075834054
GENE0899,Lung,14.350898589221522
GENE0899,Kidney,2.5333106943256443
GENE0900,Brain,8.901293602891226
GENE0900,Heart,2.2035766776397474
GENE0900,Liver,3.9643636544132326
GENE0900,Lung,37.24729843137969
GENE0900,Kidney,7.662591597956659
GENE0901,Brain,12.838764316820814
GENE0901,Heart,4.310598718038576
GENE0901,Liver,1.3129731783831797
GENE0901,Lung,1.4025331406715231
GENE0901,Kidney,8.703562294878685
GENE0902,Brain,5.699295476546832
GENE0902,Heart,14.359362407797155
GENE0902,Liver,3.0620829344152116
GENE0902,Lung,5.957813329459584
GENE0902,Kidney,2.56936360292141
GENE0903,Brain,7.6284013091126
GENE0903,Heart,0.8472914736353212
